date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:11:43	43528/43528	---M--	200	added ('OK')	font/woff2	etag:%22aa08-5fe11754-ae0761138c711d5a;;;%22	https://digitalcryptominers.com/fonts/ae28b5730ba85dc3a4ad1ccfcf376ff0.woff2	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/fonts/ae28b5730ba85dc3a4ad1ccfcf376ff0.woff2	(from https://digitalcryptominers.com/style.css)
16:11:44	63652/63652	---M--	200	added ('OK')	application/font-woff	etag:%22f8a4-5fe11754-99723055530231ac;;;%22	https://digitalcryptominers.com/fonts/ae28b5730ba85dc3a4ad1ccfcf376ff0.woff	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/fonts/ae28b5730ba85dc3a4ad1ccfcf376ff0.woff	(from https://digitalcryptominers.com/style.css)
16:11:44	146852/146852	---M--	200	added ('OK')	application/x-font-ttf	etag:%2223da4-5fe11754-da8cff782ab664d7;;;%22	https://digitalcryptominers.com/fonts/ae28b5730ba85dc3a4ad1ccfcf376ff0.ttf	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/fonts/ae28b5730ba85dc3a4ad1ccfcf376ff0.ttf	(from https://digitalcryptominers.com/style.css)
16:11:44	378550/378550	---M-Z	200	added ('OK')	image/svg+xml	etag:%225c6b6-5fe11754-3a283669358044c3;gz%22	https://digitalcryptominers.com/fonts/ae28b5730ba85dc3a4ad1ccfcf376ff0.svg	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/fonts/ae28b5730ba85dc3a4ad1ccfcf376ff0.svg	(from https://digitalcryptominers.com/style.css)
16:11:45	102324/102324	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2218fb4-5fe11754-498dfe0c8a1a8855;;;%22	https://digitalcryptominers.com/fonts/4cbb354d95b874fc23e54846121862b8.eot	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/fonts/4cbb354d95b874fc23e54846121862b8.eot	(from https://digitalcryptominers.com/style.css)
16:11:45	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/fonts/4cbb354d95b874fc23e54846121862b8d41d.eot?	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/fonts/4cbb354d95b874fc23e54846121862b8d41dd41d.eot	(from https://digitalcryptominers.com/style.css)
16:11:45	32436/32436	---M--	200	added ('OK')	font/woff2	etag:%227eb4-5fe11754-188ff059526508bd;;;%22	https://digitalcryptominers.com/fonts/4cbb354d95b874fc23e54846121862b8.woff2	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/fonts/4cbb354d95b874fc23e54846121862b8.woff2	(from https://digitalcryptominers.com/style.css)
16:11:45	46500/46500	---M--	200	added ('OK')	application/font-woff	etag:%22b5a4-5fe11754-4ecb273c247187ba;;;%22	https://digitalcryptominers.com/fonts/4cbb354d95b874fc23e54846121862b8.woff	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/fonts/4cbb354d95b874fc23e54846121862b8.woff	(from https://digitalcryptominers.com/style.css)
16:11:46	102016/102016	---M--	200	added ('OK')	application/x-font-ttf	etag:%2218e80-5fe11754-58bc33d9342f5899;;;%22	https://digitalcryptominers.com/fonts/4cbb354d95b874fc23e54846121862b8.ttf	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/fonts/4cbb354d95b874fc23e54846121862b8.ttf	(from https://digitalcryptominers.com/style.css)
16:11:46	415532/415532	---M-Z	200	added ('OK')	image/svg+xml	etag:%226572c-5fe11754-7f9b14e3e923beee;gz%22	https://digitalcryptominers.com/fonts/4cbb354d95b874fc23e54846121862b8.svg	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/fonts/4cbb354d95b874fc23e54846121862b8.svg	(from https://digitalcryptominers.com/style.css)
16:11:47	160884/160884	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2227474-5fe11754-c3b9136b96f0ebf9;;;%22	https://digitalcryptominers.com/fonts/6bcca1c90d04ff7d4e2a8ebe6dfdebb5.eot	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/fonts/6bcca1c90d04ff7d4e2a8ebe6dfdebb5.eot	(from https://digitalcryptominers.com/style.css)
16:11:47	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/fonts/6bcca1c90d04ff7d4e2a8ebe6dfdebb5d41d.eot?	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/fonts/6bcca1c90d04ff7d4e2a8ebe6dfdebb5d41dd41d.eot	(from https://digitalcryptominers.com/style.css)
16:11:47	46692/46692	---M--	200	added ('OK')	font/woff2	etag:%22b664-5fe11754-885cbf93efa606e8;;;%22	https://digitalcryptominers.com/fonts/6bcca1c90d04ff7d4e2a8ebe6dfdebb5.woff2	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/fonts/6bcca1c90d04ff7d4e2a8ebe6dfdebb5.woff2	(from https://digitalcryptominers.com/style.css)
16:11:48	68516/68516	---M--	200	added ('OK')	application/font-woff	etag:%2210ba4-5fe11754-eca23feb6afb41e;;;%22	https://digitalcryptominers.com/fonts/6bcca1c90d04ff7d4e2a8ebe6dfdebb5.woff	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/fonts/6bcca1c90d04ff7d4e2a8ebe6dfdebb5.woff	(from https://digitalcryptominers.com/style.css)
16:11:48	160596/160596	---M--	200	added ('OK')	application/x-font-ttf	etag:%2227354-5fe11754-6d59f0edd4514851;;;%22	https://digitalcryptominers.com/fonts/6bcca1c90d04ff7d4e2a8ebe6dfdebb5.ttf	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/fonts/6bcca1c90d04ff7d4e2a8ebe6dfdebb5.ttf	(from https://digitalcryptominers.com/style.css)
16:11:48	407716/407716	---M-Z	200	added ('OK')	image/svg+xml	etag:%22638a4-5fe11754-e669f3c0d40198d2;gz%22	https://digitalcryptominers.com/fonts/6bcca1c90d04ff7d4e2a8ebe6dfdebb5.svg	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/fonts/6bcca1c90d04ff7d4e2a8ebe6dfdebb5.svg	(from https://digitalcryptominers.com/style.css)
16:11:49	123189/123189	---M--	200	added ('OK')	image/jpeg	etag:%221e135-5fe11755-6e223f7460678eac;;;%22	https://digitalcryptominers.com/images/san.jpg	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/san.jpg	(from https://digitalcryptominers.com/style.css)
16:11:49	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/banner-bg2.html	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/banner-bg2.html	(from https://digitalcryptominers.com/style.css)
16:11:50	162294/162294	---M--	200	added ('OK')	image/png	etag:%22279f6-5fe11754-2ab3f57fcae1bfd0;;;%22	https://digitalcryptominers.com/images/banner-bg2.png	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/banner-bg2.png	(from https://digitalcryptominers.com/style.css)
16:11:50	12527/12527	---M--	200	added ('OK')	image/png	etag:%2230ef-5fe11754-bf3e9e6ba40b2b3c;;;%22	https://digitalcryptominers.com/images/logo-bg.png	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/logo-bg.png	(from https://digitalcryptominers.com/style.css)
16:11:51	70388/70388	---M--	200	added ('OK')	image/jpeg	etag:%22112f4-5fe11754-e60d01b3c35714e0;;;%22	https://digitalcryptominers.com/images/about-bg.jpg	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/about-bg.jpg	(from https://digitalcryptominers.com/style.css)
16:11:52	74290/74290	---M--	200	added ('OK')	image/jpeg	etag:%2212232-5fe11754-1b8e6b2f2488053b;;;%22	https://digitalcryptominers.com/images/last-bg.jpg	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/last-bg.jpg	(from https://digitalcryptominers.com/style.css)
16:11:52	163857/163857	---M--	200	added ('OK')	image/jpeg	etag:%2228011-5fe11754-4a0caeee7faddf20;;;%22	https://digitalcryptominers.com/images/plan-bg.jpg	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/plan-bg.jpg	(from https://digitalcryptominers.com/style.css)
16:11:53	39013/39013	---M--	200	added ('OK')	image/jpeg	etag:%229865-5fe11754-2f5e3e9933984b65;;;%22	https://digitalcryptominers.com/images/foot-bg.jpg	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/foot-bg.jpg	(from https://digitalcryptominers.com/style.css)
16:11:53	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/disabled.html	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/disabled.html	(from https://digitalcryptominers.com/style.css)
16:11:54	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/enabled.html	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/enabled.html	(from https://digitalcryptominers.com/style.css)
16:11:54	46614/46614	---M--	200	added ('OK')	image/jpeg	etag:%22b616-5fe11754-849703b4c91edbe5;;;%22	https://digitalcryptominers.com/images/bgs.jpg	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/bgs.jpg	(from https://digitalcryptominers.com/style.css)
16:11:54	339484/339484	---M--	200	added ('OK')	image/png	etag:%2252e1c-5fe11754-7bce8d281007008b;;;%22	https://digitalcryptominers.com/images/ref-bg.png	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/ref-bg.png	(from https://digitalcryptominers.com/style.css)
16:11:55	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/heading-img1.html	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/heading-img1.html	(from https://digitalcryptominers.com/style.css)
16:11:55	315/315	---M-Z	200	added ('OK')	text/html	etag:%2213b-5fe11754-aef595a26cffab55;gz%22	https://digitalcryptominers.com/images/dash.html	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/dash.html	(from https://digitalcryptominers.com/style.css)
16:11:55	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/banner_10.html	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/banner_10.html	(from https://digitalcryptominers.com/style.css)
16:11:56	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/plan_bg.html	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/plan_bg.html	(from https://digitalcryptominers.com/style.css)
16:11:56	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/pay-bg.html	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/pay-bg.html	(from https://digitalcryptominers.com/style-admin.css)
16:11:56	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/refer-bg.html	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/refer-bg.html	(from https://digitalcryptominers.com/style-admin.css)
16:11:57	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/dshbxbk0.html	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/dshbxbk0.html	(from https://digitalcryptominers.com/style-admin.css)
16:11:57	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/dshbxsdw.html	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/dshbxsdw.html	(from https://digitalcryptominers.com/style-admin.css)
16:11:58	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/grey_buildings.html	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/grey_buildings.html	(from https://digitalcryptominers.com/style-admin.css)
16:11:58	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/inner-bg.html	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/inner-bg.html	(from https://digitalcryptominers.com/style-admin.css)
16:11:58	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/white_curve_bg.html	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/white_curve_bg.html	(from https://digitalcryptominers.com/style-admin.css)
16:11:59	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/plan_title_design.html	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/plan_title_design.html	(from https://digitalcryptominers.com/style-admin.css)
16:11:59	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/plan_icon_bg_2.html	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/plan_icon_bg_2.html	(from https://digitalcryptominers.com/style-admin.css)
16:11:59	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/plan_icon_bg_1.html	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/plan_icon_bg_1.html	(from https://digitalcryptominers.com/style-admin.css)
16:12:00	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/plan_icon_bg_3.html	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/plan_icon_bg_3.html	(from https://digitalcryptominers.com/style-admin.css)
16:12:00	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/owl.video.play.html	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/owl.video.play.html	(from https://digitalcryptominers.com/owl.carousel.min.css)
16:12:01	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/q.gif	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/q.gif	(from https://digitalcryptominers.com/?a=signup)
16:12:01	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/l_design.png	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/l_design.png	(from https://digitalcryptominers.com/?a=signup)
16:12:02	19170/19170	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2023:12:02%20GMT	https://digitalcryptominers.com/?a=forgot_password	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/index8083.html	(from https://digitalcryptominers.com/?a=login)
16:12:03	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/stat-bg1.jpg	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/stat-bg1.7f.delayed	(from https://digitalcryptominers.com/?a=cust&page=banner)
16:12:03	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/125x125.gif	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/125x125.gif	(from https://digitalcryptominers.com/?a=cust&page=banner)
16:12:04	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/468x60.gif	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/468x60.gif	(from https://digitalcryptominers.com/?a=cust&page=banner)
16:12:04	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/728x90.gif	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/728x90.gif	(from https://digitalcryptominers.com/?a=cust&page=banner)
16:12:04	56537/56537	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Oct%202021%2023:12:04%20GMT	https://digitalcryptominers.com/?ref=	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/index2a73.html	(from https://digitalcryptominers.com/?a=cust&page=banner)
16:12:04	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/160x600.gif	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/160x600.gif	(from https://digitalcryptominers.com/?a=cust&page=banner)
16:12:05	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/1200x150.gif	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/1200x150.gif	(from https://digitalcryptominers.com/?a=cust&page=banner)
16:12:05	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7fc-d90da2a7378bbb0a;gz%22	https://digitalcryptominers.com/images/300x250.gif	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/300x250.gif	(from https://digitalcryptominers.com/?a=cust&page=banner)
16:12:06	84355/84355	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-14983%22	http://cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	C:/My%20Web%20Sites/DigitalCrytominers/cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	(from https://digitalcryptominers.com/?a=faq)
16:12:07	139/139	---M--	200	added ('OK')	application/x-javascript	etag:%228b-5fe11754-9a98b92a825cd8a0;;;%22	https://digitalcryptominers.com/images/js/faqscript.js	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/js/faqscript.js	(from https://digitalcryptominers.com/?a=faq)
16:12:08	68948/68948	---M--	200	added ('OK')	image/jpeg	etag:%2210d54-5fe11755-6566ae31f50ead80;;;%22	https://digitalcryptominers.com/images/support2.jpg	C:/My%20Web%20Sites/DigitalCrytominers/digitalcryptominers.com/images/support2.jpg	(from https://digitalcryptominers.com/?a=support)
